id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,parametersHash,status,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,testedBy,timestamp,when,,
486,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,7699a7d9d6723db523044e35d95d32a7,Tested,time-series-BTC-01-hs-0000000486,parameters-0000000486,1,2022-04-19T05:38:08.313Z,3,1650340800000,1650344399999,40864.27,3,40812.34,40665.39,40692.703,331.911,0.81,211,3.52,0.06,p-pl / note3,1650346904940,12:07:09 HH:MM:SS ago,,
488,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,031140103b553294adac09d942b0110c,Tested,time-series-BTC-01-hs-0000000488,parameters-0000000488,1,2022-04-19T05:39:20.243Z,3,1650340800000,1650344399999,40864.27,3,40972.23,40798.56,40774.64,332.356,0.81,211,3.52,0.06,p-pl / note2,1650346978873,12:05:55 HH:MM:SS ago,,
511,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,574e7fa1ed10b7d89308d973082c0c8d,Tested,time-series-BTC-01-hs-0000000511,parameters-0000000511,1,2022-04-19T05:52:49.923Z,3,1650340800000,1650344399999,40864.27,3,40810.164,40418.48,40889.27,330.631,0.81,169,2.82,0.05,p-pl / note2,1650347744905,00:07:03 HH:MM:SS ago,,
647,BTC,01-hs,31,1,BTC,1,01-hs,6,10,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,fcdbcff0d3eeb1788fd05ff32015a4e4,Tested,time-series-BTC-01-hs-0000000647,parameters-0000000647,1,2022-04-19T13:35:23.265Z,3,1650369600000,1650373199999,40975.11,3,41182.73,40637.582,41319.156,333.858,0.81,1247,20.79,0.35,p-pl / note3,1650376574760,03:32:25 HH:MM:SS ago,,
662,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,4c1f26cadf6cfe6cf5ad2a22400daa68,Tested,time-series-BTC-01-hs-0000000662,parameters-0000000662,1,2022-04-19T14:08:10.634Z,3,1650373200000,1650376799999,41451.52,3,41578.555,41324.348,41517.203,337.372,0.81,169,2.82,0.05,p-pl / note2,1650377465748,02:54:40 HH:MM:SS ago,,
670,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,994f454113bb8d463b538ca038175c61,Tested,time-series-BTC-01-hs-0000000670,parameters-0000000670,1,2022-04-19T14:19:07.652Z,3,1650373200000,1650376799999,41451.52,3,41608.73,41168.4,41511.38,336.095,0.81,386,6.44,0.11,Luis-Fernando-Molina / Laptop-Lenovo-01,1650378338542,02:47:16 HH:MM:SS ago,,
725,BTC,01-hs,31,1,BTC,1,01-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,93c2a4bf61032073edc3cad38fa63b24,Tested,time-series-BTC-01-hs-0000000725,parameters-0000000725,1,2022-04-19T15:17:10.164Z,3,1650376800000,1650380399999,41565.91,3,41565.707,41162.113,41767.152,336.09,0.81,861,14.35,0.24,p-pl / note2,1650382297453,02:25:05 HH:MM:SS ago,,
752,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,41450d5fd1b69aec4f18235d1e0aaa56,Tested,time-series-BTC-01-hs-0000000752,parameters-0000000752,1,2022-04-19T16:16:13.579Z,3,1650380400000,1650383999999,41445.87,3,41605.094,40962.88,41671.562,338.234,0.81,852,14.2,0.24,p-pl / note3,1650385830845,01:03:37 HH:MM:SS ago,,
154,BTC,06-hs,31,1,BTC,1,06-hs,6,5,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25b1fe416dcd7c90271ee3c97c51b7a6,Tested,time-series-BTC-06-hs-0000000154,parameters-0000000154,1,2022-04-18T21:57:58.731Z,3,1650283200000,1650304799999,40211.03,3,3364.9534,3317.834,3337.8113,27.492,0.82,416,6.94,0.12,p-pl / note1,1650319495844,04:05:54 HH:MM:SS ago,,
335,BTC,01-hs,31,1,BTC,1,01-hs,9,5,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,18ba25d994f3327f956b6c5ef503da5c,Tested,time-series-BTC-01-hs-0000000335,parameters-0000000335,1,2022-04-18T23:22:34.722Z,3,1650319200000,1650322799999,40923.74,3,40918.42,40654.777,41059.863,336.945,0.82,82,1.37,0.02,p-pl / note3,1650324246839,00:03:47 HH:MM:SS ago,,
337,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,dd3e4994198f74363528785c3254254e,Tested,time-series-BTC-01-hs-0000000337,parameters-0000000337,1,2022-04-18T23:23:07.357Z,3,1650319200000,1650322799999,40923.74,3,40732.27,40414.777,40693.64,334.388,0.82,181,3.01,0.05,caoHenriques / caoH_2,1650324374806,00:01:39 HH:MM:SS ago,,
474,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,293acab29b10e5f52ffbcf9edc29092c,Tested,time-series-BTC-01-hs-0000000474,parameters-0000000474,1,2022-04-19T05:26:36.825Z,3,1650340800000,1650344399999,40864.27,3,40976.914,40824.312,40976.094,337.544,0.82,170,2.83,0.05,p-pl / note2,1650346172362,03:26:43 HH:MM:SS ago,,
559,BTC,01-hs,31,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,761dd7a8ab2b63ca5e2caa78e8d0f354,Tested,time-series-BTC-01-hs-0000000559,parameters-0000000559,1,2022-04-19T07:47:16.016Z,3,1650348000000,1650351599999,40711.6,3,40852.367,40454.863,41066.543,336.798,0.82,617,10.29,0.17,p-pl / note2,1650355058756,00:14:49 HH:MM:SS ago,,
564,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,13df3cbe31d4e342b6bce5b08e9e570f,Tested,time-series-BTC-01-hs-0000000564,parameters-0000000564,1,2022-04-19T08:06:30.261Z,3,1650351600000,1650355199999,40683.14,3,40680.19,40373.695,40975.258,335.412,0.82,749,12.49,0.21,p-pl / note1,1650356344600,00:14:26 HH:MM:SS ago,,
747,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,baf11b42f7e4ba72a1e5b7a4d917acde,Tested,time-series-BTC-01-hs-0000000747,parameters-0000000747,1,2022-04-19T16:01:39.959Z,3,1650380400000,1650383999999,41445.87,3,41550.367,41062.03,41777.324,339.814,0.82,882,14.7,0.24,p-pl / note1,1650384987176,01:17:41 HH:MM:SS ago,,
755,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,98f402be183a5fab165670a0b67e13ef,Tested,time-series-BTC-01-hs-0000000755,parameters-0000000755,1,2022-04-19T16:18:04.875Z,3,1650380400000,1650383999999,41445.87,3,41384.633,40978.316,41573.895,340.744,0.82,868,14.46,0.24,p-pl / note2,1650385963041,01:01:25 HH:MM:SS ago,,
336,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,b1df9008d68160065317bcd2146b8de7,Tested,time-series-BTC-01-hs-0000000336,parameters-0000000336,1,2022-04-18T23:22:52.818Z,3,1650319200000,1650322799999,40923.74,3,40839.1,40796.152,40911.184,339.093,0.83,297,4.94,0.08,Luis-Fernando-Molina / Laptop-Lenovo-01,1650324473969,00:00:00 HH:MM:SS ago,,
395,BTC,01-hs,31,1,BTC,1,01-hs,9,5,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,a040991b160ad2a950d2039b1e4ac63f,Tested,time-series-BTC-01-hs-0000000395,parameters-0000000395,1,2022-04-19T00:34:23.306Z,3,1650322800000,1650326399999,40801.13,3,41083.09,40301.39,40975.68,339.483,0.83,539,8.99,0.15,p-pl / note1,1650329008010,00:09:45 HH:MM:SS ago,,
519,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,caf31246ed0b567963e7a5ddb467e872,Tested,time-series-BTC-01-hs-0000000519,parameters-0000000519,1,2022-04-19T06:01:05.116Z,3,1650344400000,1650347999999,40660.96,3,40611.312,40405.79,40388.2,335.129,0.83,156,2.6,0.04,p-pl / note3,1650348226180,04:14:23 HH:MM:SS ago,,
667,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,de001e693ff12ff912c9841a11c62e67,Tested,time-series-BTC-01-hs-0000000667,parameters-0000000667,1,2022-04-19T14:11:22.875Z,3,1650373200000,1650376799999,41451.52,3,41683.855,41338.863,41640.05,344.135,0.83,512,8.53,0.14,caoHenriques / caoH_2,1650378004948,02:45:41 HH:MM:SS ago,,
709,BTC,01-hs,31,1,BTC,1,01-hs,11,15,1,3,80,11,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,c484f162f5b1497f4ef7f6aa83e7c2ca,Tested,time-series-BTC-01-hs-0000000709,parameters-0000000709,1,2022-04-19T14:46:37.406Z,3,1650373200000,1650376799999,41451.52,3,41584.047,41073.867,41768.96,343.514,0.83,927,15.44,0.26,p-pl / note2,1650380529938,00:20:14 HH:MM:SS ago,,
405,BTC,01-hs,31,1,BTC,1,01-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,0d1d92e8e66f5cbf108c523c2dc5e613,Tested,time-series-BTC-01-hs-0000000405,parameters-0000000405,1,2022-04-19T00:52:12.643Z,3,1650322800000,1650326399999,40801.13,3,40866.805,40145.145,40847.53,342.712,0.84,991,16.51,0.28,Luis-Fernando-Molina / Laptop-Lenovo-01,1650330527986,00:12:13 HH:MM:SS ago,,
521,BTC,01-hs,31,1,BTC,1,01-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,73ad7f907220ad428cd9a80197211217,Tested,time-series-BTC-01-hs-0000000521,parameters-0000000521,1,2022-04-19T06:02:41.021Z,3,1650344400000,1650347999999,40660.96,3,41041.62,40407.42,40848.94,343.956,0.84,210,3.49,0.06,p-pl / note2,1650348375637,04:11:54 HH:MM:SS ago,,
541,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,32e823537f65611b98ae29b9fe5e5418,Tested,time-series-BTC-01-hs-0000000541,parameters-0000000541,1,2022-04-19T06:52:59.726Z,3,1650344400000,1650347999999,40660.96,3,40675.555,40280.348,40911.453,341.934,0.84,880,14.67,0.24,p-pl / note1,1650352065734,03:35:55 HH:MM:SS ago,,
711,BTC,01-hs,31,1,BTC,1,01-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,cd000cc0e0cddefed70424c74c468304,Tested,time-series-BTC-01-hs-0000000711,parameters-0000000711,1,2022-04-19T14:47:02.351Z,3,1650373200000,1650376799999,41451.52,3,41572.656,40802.56,41571.223,349.241,0.84,928,15.47,0.26,p-pl / note1,1650380555469,00:21:01 HH:MM:SS ago,,
15,BTC,01-hs,31,1,BTC,1,01-hs,6,10,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,3533fdcaa43da71a44fb1f483bc08879,Tested,time-series-BTC-01-hs-0000000015,parameters-0000000015,1,2022-04-18T18:47:38.249Z,3,1650301200000,1650304799999,40211.03,3,40586.355,40049.516,40370.43,343.609,0.85,301,5.02,0.08,Luis-Fernando-Molina / Laptop-Lenovo-01,1650307965899,01:18:25 HH:MM:SS ago,,
331,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,922937d94d0de71b4a1311bd90793d0c,Tested,time-series-BTC-01-hs-0000000331,parameters-0000000331,1,2022-04-18T23:21:00.509Z,3,1650319200000,1650322799999,40923.74,3,40811.676,40717.188,40983.78,345.59,0.85,79,1.31,0.02,p-pl / note3,1650324143897,00:02:15 HH:MM:SS ago,,
417,BTC,01-hs,31,1,BTC,1,01-hs,10,5,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,2dd39d7f72eed331caf611392f4fbe46,Tested,time-series-BTC-01-hs-0000000417,parameters-0000000417,1,2022-04-19T01:24:57.980Z,3,1650326400000,1650329999999,40880.79,3,41135.824,40247.13,40872.66,347.864,0.85,1110,18.49,0.31,p-pl / note3,1650332613651,09:46:36 HH:MM:SS ago,,
448,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,3e360244746dbf1d9d8a4ca23f5ecf8a,Tested,time-series-BTC-01-hs-0000000448,parameters-0000000448,1,2022-04-19T03:54:47.082Z,3,1650333600000,1650337199999,40611,3,40467.746,40562.05,40519.56,342.26,0.85,1109,18.49,0.31,p-pl / note3,1650341601393,00:18:45 HH:MM:SS ago,,
472,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,a1d4f8316a940855589f75a8d9027d16,Tested,time-series-BTC-01-hs-0000000472,parameters-0000000472,1,2022-04-19T05:23:18.257Z,3,1650340800000,1650344399999,40864.27,3,40673.56,40549.637,40760.05,344.633,0.85,183,3.05,0.05,p-pl / note2,1650345986133,03:29:49 HH:MM:SS ago,,
800,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,77d1fcf6bb7c83dceb4532d667edc5e9,Tested,time-series-BTC-01-hs-0000000800,parameters-0000000800,1,2022-04-19T18:37:34.964Z,3,1650387600000,1650391199999,41345.63,3,41563.504,41079.59,41779.09,351.298,0.85,1759,29.32,0.49,p-pl / note2,1650395219119,01:08:59 HH:MM:SS ago,,
516,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,635582d0205e19c982ca16cf08ba1d7e,Tested,time-series-BTC-01-hs-0000000516,parameters-0000000516,1,2022-04-19T05:58:13.756Z,3,1650340800000,1650344399999,40864.27,3,40616.418,40436.32,40672.918,347.606,0.86,154,2.57,0.04,p-pl / note3,1650348054512,04:17:15 HH:MM:SS ago,,
650,BTC,01-hs,31,1,BTC,1,01-hs,10,15,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,611184ff377ce0dbe7bf44da2c7217f9,Tested,time-series-BTC-01-hs-0000000650,parameters-0000000650,1,2022-04-19T13:49:16.556Z,3,1650369600000,1650373199999,40975.11,3,41007.324,40581.31,40925.242,350.758,0.86,178,2.96,0.05,p-pl / note2,1650376339976,03:36:20 HH:MM:SS ago,,
668,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,4c0f0440f5ae156516ce9fed590baaa9,Tested,time-series-BTC-01-hs-0000000668,parameters-0000000668,1,2022-04-19T14:12:09.048Z,3,1650373200000,1650376799999,41451.52,3,41243.348,41007.918,41261.45,355.194,0.86,404,6.73,0.11,Luis-Fernando-Molina / Laptop-Lenovo-01,1650377937051,02:46:49 HH:MM:SS ago,,
669,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,1869d33614bad966aa5bf5005ff262d8,Tested,time-series-BTC-01-hs-0000000669,parameters-0000000669,1,2022-04-19T14:16:03.652Z,3,1650373200000,1650376799999,41451.52,3,41616.008,41218.582,41561.215,359.598,0.86,989,16.48,0.27,Smidy13 / Raspberry-Pi-8GB,1650378760547,02:33:05 HH:MM:SS ago,,
433,BTC,01-hs,31,1,BTC,1,01-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,9cb7818e5ec95d6e36dda387c2ff825d,Tested,time-series-BTC-01-hs-0000000433,parameters-0000000433,1,2022-04-19T02:36:51.820Z,3,1650330000000,1650333599999,40750.05,3,41006.934,40801.465,40792.258,355.747,0.87,1111,18.52,0.31,p-pl / note1,1650336931101,00:25:57 HH:MM:SS ago,,
464,BTC,01-hs,31,1,BTC,1,01-hs,7,5,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,e0ae3833bae114429386311eda4e7724,Tested,time-series-BTC-01-hs-0000000464,parameters-0000000464,1,2022-04-19T05:01:54.399Z,3,1650340800000,1650344399999,40864.27,3,40992.22,40193.176,40902.68,355.841,0.87,1977,32.95,0.55,Luis-Fernando-Molina / Laptop-Lenovo-01,1650346496548,07:12:37 HH:MM:SS ago,,
619,BTC,01-hs,31,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,dac797a28c607923c6732b1016966d68,Tested,time-series-BTC-01-hs-0000000619,parameters-0000000619,1,2022-04-19T11:53:49.120Z,3,1650362400000,1650365999999,40795.62,3,41172.652,40675.14,41259.766,357.671,0.87,1278,21.3,0.35,p-pl / note1,1650370512954,02:00:39 HH:MM:SS ago,,
658,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,b709171e47d4214a2d647ecac23b8145,Tested,time-series-BTC-01-hs-0000000658,parameters-0000000658,1,2022-04-19T14:03:20.551Z,3,1650373200000,1650376799999,41451.52,3,41211.555,40827.57,41123.31,357.344,0.87,167,2.78,0.05,p-pl / note1,1650377172876,00:04:52 HH:MM:SS ago,,
659,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,a0553874b36fcaf1da4e66f1b4e115df,Tested,time-series-BTC-01-hs-0000000659,parameters-0000000659,1,2022-04-19T14:05:04.154Z,3,1650373200000,1650376799999,41451.52,3,41769.94,41454.504,41647.113,364.735,0.87,170,2.83,0.05,p-pl / note2,1650377279914,02:50:35 HH:MM:SS ago,,
673,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,1fc1df66fc79c23d3b73962bd283c72a,Tested,time-series-BTC-01-hs-0000000673,parameters-0000000673,1,2022-04-19T14:20:15.600Z,3,1650373200000,1650376799999,41451.52,3,41216.617,40958.754,41215.676,359.209,0.87,430,7.17,0.12,caoHenriques / caoH_2,1650378454192,02:52:36 HH:MM:SS ago,,
766,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,909f7fbb7f0b0da01c2b3d4d7abed178,Tested,time-series-BTC-01-hs-0000000766,parameters-0000000766,1,2022-04-19T16:45:24.182Z,3,1650380400000,1650383999999,41445.87,3,41515.18,40958.223,41787.938,361.469,0.87,854,14.24,0.24,p-pl / note3,1650387582443,00:17:03 HH:MM:SS ago,,
10,BTC,01-hs,31,1,BTC,1,01-hs,6,5,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,b5ed39f2790da5d35c01947f3927cecb,Tested,time-series-BTC-01-hs-0000000010,parameters-0000000010,1,2022-04-18T16:56:16.203Z,3,1650294000000,1650297599999,39254.5,3,39557.14,39215.19,39314.953,348.339,0.88,1917,31.95,0.53,Luis-Fernando-Molina / Laptop-Lenovo-01,1650302899160,01:19:08 HH:MM:SS ago,,
350,BTC,01-hs,31,1,BTC,1,01-hs,10,5,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,cc2eb2f5a9133694a508d4bc116dd4a5,Tested,time-series-BTC-01-hs-0000000350,parameters-0000000350,1,2022-04-18T23:27:25.694Z,3,1650319200000,1650322799999,40923.74,3,41080.414,40688.98,41332.18,361.157,0.88,393,6.55,0.11,p-pl / note3,1650324844299,09:47:55 HH:MM:SS ago,,
436,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,3c34d99b50c9d16940ad4211b1961e60,Tested,time-series-BTC-01-hs-0000000436,parameters-0000000436,1,2022-04-19T02:47:42.568Z,3,1650330000000,1650333599999,40750.05,3,41208.8,40732.094,41095.414,361.945,0.88,2021,33.69,0.56,Luis-Fernando-Molina / Laptop-Lenovo-01,1650338488638,00:11:32 HH:MM:SS ago,,
556,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,7e4e62e539f585f40725a25ea6618ac2,Tested,time-series-BTC-01-hs-0000000556,parameters-0000000556,1,2022-04-19T07:36:25.140Z,3,1650348000000,1650351599999,40711.6,3,40974.21,40749.37,41100.94,360.583,0.88,635,10.58,0.18,p-pl / note2,1650354425360,00:34:10 HH:MM:SS ago,,
