id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,BOLLINGER_BOLLINGER-BANDS_BOLLINGER-BANDS_BOLLINGERBAND_MOVINGAVERAGE,BOLLINGER_BOLLINGER-BANDS_BOLLINGER-BANDS_BOLLINGERBAND_DEVIATION,BOLLINGER_BOLLINGER-BANDS_PERCENTAGE-BANDWIDTH_PERCENTAGEBANDWIDTH_MOVINGAVERAGE,BOLLINGER_BOLLINGER-BANDS_PERCENTAGE-BANDWIDTH_PERCENTAGEBANDWIDTH_BANDWIDTH,parametersHash,status,assignedTo,assignedTimestamp,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,testedByInstance,testedByProfile
5227,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,ON,4b201bbef740e104fae766e2fa0998c1,Tested,DJ05GaZ / PowerEdge-R720-4,1652125494040,time-series-BTC-01-hs-0000005227,parameters-0000005227,1,2022-05-09T19:44:54.040Z,3,1652119200000,1652122799999,30786.98,3,-25727.99,-26061.305,-27999.158,4032.411,-15.67,8266,137.77,2.3,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
4485,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,ON,OFF,ON,ON,c8ed655645223c21eed1182962d2d249,Tested,theblockchainarborist / M93P-1,1651962035603,time-series-BTC-01-hs-0000004485,parameters-0000004485,1,2022-05-07T22:20:35.603Z,3,1651957200000,1651960799999,35026.37,3,-19011.803,6055.5396,-19415.777,2962.2,-15.58,6456,107.61,1.79,theblockchainarborist / M93P-1,theblockchainarborist
4826,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,548519b060aa5c22bb4a79b6ce9b8e36,Tested,DJ05GaZ / PowerEdge-R720-3,1652039515946,time-series-BTC-01-hs-0000004826,parameters-0000004826,1,2022-05-08T19:51:55.946Z,3,1652032800000,1652036399999,34515.54,3,-21993.951,-18708.62,-27277.637,3388.197,-15.41,8436,140.6,2.34,DJ05GaZ / PowerEdge-R720-3,DJ05GaZ
4825,BTC,01-hs,35,1,BTC,1,01-hs,13,10,1,3,80,13,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,8532f4a4aff4020f8e4e94ffc090dae4,Tested,theblockchainarborist / Ryzen9.1,1652039136967,time-series-BTC-01-hs-0000004825,parameters-0000004825,1,2022-05-08T19:45:36.967Z,3,1652032800000,1652036399999,34515.54,3,-18569.562,-2551.4563,-14542.246,2666.71,-14.36,4377,72.95,1.22,theblockchainarborist / Ryzen9.1,theblockchainarborist
4208,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,0e988c8e3f2e73fd3b9fb47d2d260ddd,Tested,theblockchainarborist / M93P-1,1651902416581,time-series-BTC-01-hs-0000004208,parameters-0000004208,1,2022-05-07T05:46:56.582Z,3,1651896000000,1651899599999,35746.63,3,-10631.489,6039.2197,-14979.478,1413.567,-13.3,6464,107.73,1.8,theblockchainarborist / M93P-1,theblockchainarborist
4321,BTC,01-hs,35,1,BTC,1,01-hs,13,10,1,3,80,13,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,ON,ON,ON,ON,48041b3bf66a2f9a2284297af4965f81,Tested,prepheadrus / WorkDT,1651921613134,time-series-BTC-01-hs-0000004321,parameters-0000004321,1,2022-05-07T11:06:53.135Z,3,1651917600000,1651921199999,36087.43,3,-29494.057,-42764.242,-37568.43,3531.988,-11.98,13332,222.2,3.7,prepheadrus / WorkDT,prepheadrus
4571,BTC,01-hs,35,1,BTC,1,01-hs,13,10,1,3,80,13,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,ON,OFF,ON,60a8df3974d2e9e7a5154553736e1f8b,Tested,DJ05GaZ / Elite-Desk-3,1651980136493,time-series-BTC-01-hs-0000004571,parameters-0000004571,1,2022-05-08T03:22:16.494Z,3,1651975200000,1651978799999,34575.77,3,-54604.63,-56182.305,-59098.367,6464.635,-11.84,5311,88.52,1.48,DJ05GaZ / Elite-Desk-3,DJ05GaZ
4360,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,2d0651c360d809933496287c43d1b65a,Tested,theblockchainarborist / M93P-2,1651929035463,time-series-BTC-01-hs-0000004360,parameters-0000004360,1,2022-05-07T13:00:11.016Z,3,1651921200000,1651924799999,36055.86,3,-39287.83,-64953.375,-38538.97,4474.221,-11.39,6398,106.63,1.78,theblockchainarborist / M93P-2,theblockchainarborist
5369,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,0eba1f715594ba782343795bc38fed6a,Tested,prepheadrus / cloud2,1652157109564,time-series-BTC-01-hs-0000005369,parameters-0000005369,1,2022-05-10T04:31:49.565Z,3,1652151600000,1652155199999,30642.55,3,-20504.209,-37521.863,-36365.28,2274.699,-11.09,5707,95.11,1.59,prepheadrus / cloud2,prepheadrus
5477,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,ON,ON,e8d847762c78796f5c1bcabbec5599b5,Tested,DJ05GaZ / PowerEdge-R720-4,1652177629349,time-series-BTC-01-hs-0000005477,parameters-0000005477,1,2022-05-10T10:13:49.350Z,3,1652173200000,1652176799999,31397.69,3,-39257.137,-23918.75,-32383.164,4217.521,-10.74,8436,140.61,2.34,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
5330,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,ON,ON,ON,OFF,6b6035cce467b6b7fa17db62f7d07d8c,Tested,p-pl / note2,1652148262822,time-series-BTC-01-hs-0000005330,parameters-0000005330,1,2022-05-10T01:54:18.691Z,3,1652140800000,1652144399999,30800.11,3,-27605.406,-14590.734,-23539.645,2364.073,-8.56,4391,73.19,1.22,p-pl / note2,p-pl
4713,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,abcb03d8773b19e3bb4eff42161c3181,Tested,DJ05GaZ / PowerEdge-R720-1,1652013091974,time-series-BTC-01-hs-0000004713,parameters-0000004713,1,2022-05-08T12:31:31.974Z,3,1652007600000,1652011199999,34786.24,3,-42044.336,-41831.863,-48111.348,2873.258,-6.83,8241,137.35,2.29,DJ05GaZ / PowerEdge-R720-1,DJ05GaZ
4228,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,9a1e53cb2dc4b8d43cd191193f36f447,Tested,DJ05GaZ / PowerEdge-R720-6,1651904954270,time-series-BTC-01-hs-0000004228,parameters-0000004228,1,2022-05-07T06:29:14.271Z,3,1651899600000,1651903199999,35898.95,3,-91737.81,-89172.266,-97800.945,6258.978,-6.82,5588,93.13,1.55,DJ05GaZ / PowerEdge-R720-6,DJ05GaZ
4045,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,8357f0ee033cb12c77444fc51320c443,Tested,DJ05GaZ / Elite-Desk-2,1651868093996,time-series-BTC-01-hs-0000004045,parameters-0000004045,1,2022-05-06T20:14:53.997Z,3,1651860000000,1651863599999,35940.01,3,-13583.126,-13077.572,-15261.166,826.486,-6.08,3390,56.5,0.94,DJ05GaZ / Elite-Desk-2,DJ05GaZ
3684,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,3561bea2acbc362e7b716a87b00b22ee,Tested,theblockchainarborist / M93P-1,1651741634886,time-series-BTC-01-hs-0000003684,parameters-0000003684,1,2022-05-05T09:07:14.887Z,3,1651737600000,1651741199999,39482.98,3,39759.066,39283.55,39423.336,286.02,0.72,3896,64.94,1.08,theblockchainarborist / M93P-1,theblockchainarborist
3361,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,ON,ON,99139d265b290bf003561683d0f6c7c7,Tested,DJ05GaZ / PowerEdge-R720-4,1651673746936,time-series-BTC-01-hs-0000003361,parameters-0000003361,1,2022-05-04T14:15:46.936Z,3,1651665600000,1651669199999,38964.28,3,39194.375,38854.062,38956.984,291.297,0.74,2759,45.98,0.77,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
3495,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,cc12a6e4873f06104d6bbc02c33ad7f1,Tested,NicN11 / test-laptop-deb-legi-01,1651693924856,time-series-BTC-01-hs-0000003495,parameters-0000003495,1,2022-05-04T19:52:04.857Z,3,1651687200000,1651690799999,39617.08,3,40049.723,39260.39,39671.855,296.633,0.74,1441,24.02,0.4,NicN11 / test-laptop-deb-legi-01,NicN11
3575,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,ON,866e91552a05ec824e9f0974846cd917,Tested,DJ05GaZ / PowerEdge-R720-1,1651710124922,time-series-BTC-01-hs-0000003575,parameters-0000003575,1,2022-05-05T00:22:04.922Z,3,1651701600000,1651705199999,39681.81,3,39875.98,39438.223,39569.695,296.541,0.74,5413,90.21,1.5,DJ05GaZ / PowerEdge-R720-1,DJ05GaZ
3631,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,c9f8c6763e11ec53571c5b81805c33d5,Tested,DJ05GaZ / PowerEdge-R720-1,1651726396479,time-series-BTC-01-hs-0000003631,parameters-0000003631,1,2022-05-05T04:53:16.480Z,3,1651719600000,1651723199999,39729.41,3,39973.344,39652.6,39751.44,293.978,0.74,5433,90.54,1.51,DJ05GaZ / PowerEdge-R720-1,DJ05GaZ
3425,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,74deb7b1ddec29686ff4e86183a36696,Tested,p-pl / note1,1651683410647,time-series-BTC-01-hs-0000003425,parameters-0000003425,1,2022-05-04T16:56:50.647Z,3,1651672800000,1651676399999,38786.21,3,39044.016,38651.754,38834.473,294.261,0.75,1420,23.67,0.39,p-pl / note1,p-pl
3597,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,853338f74b846c79239774fbd85715d6,Tested,DJ05GaZ / PowerEdge-R720-2,1651716559575,time-series-BTC-01-hs-0000003597,parameters-0000003597,1,2022-05-05T02:09:19.575Z,3,1651712400000,1651715999999,39629.7,3,42511.34,39102.16,41580.023,318.067,0.75,5748,95.81,1.6,DJ05GaZ / PowerEdge-R720-2,DJ05GaZ
3671,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,9f6217d7739e193e34a84bcef6430baf,Tested,theblockchainarborist / M93P-1,1651737684864,time-series-BTC-01-hs-0000003671,parameters-0000003671,1,2022-05-05T08:01:24.864Z,3,1651730400000,1651733999999,39549.28,3,39812.74,39220.402,39582.945,298.36,0.75,3922,65.37,1.09,theblockchainarborist / M93P-1,theblockchainarborist
3705,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,8aa3a937ba160a280493adc54d3146b8,Tested,theblockchainarborist / M93P-2,1651745877116,time-series-BTC-01-hs-0000003705,parameters-0000003705,1,2022-05-05T10:17:57.117Z,3,1651741200000,1651744799999,39485.25,3,39639.844,39222.035,39393.14,295.861,0.75,3932,65.53,1.09,theblockchainarborist / M93P-2,theblockchainarborist
3307,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,e5f53027fce50e1b4d6e7b922b3d1c63,Tested,DJ05GaZ / PowerEdge-R720-8,1651665896375,time-series-BTC-01-hs-0000003307,parameters-0000003307,1,2022-05-04T12:04:56.376Z,3,1651658400000,1651661999999,38995.84,3,39226.91,38856.664,39023.145,298.717,0.76,2771,46.18,0.77,DJ05GaZ / PowerEdge-R720-8,DJ05GaZ
3464,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,9f9d43c3ecfbe41b6e55b801ec951570,Tested,NicN11 / test-laptop-deb-legi-01,1651689067443,time-series-BTC-01-hs-0000003464,parameters-0000003464,1,2022-05-04T18:31:07.444Z,3,1651683600000,1651687199999,38985.3,3,39247.19,38877.055,39039.43,298.767,0.76,1838,30.63,0.51,NicN11 / test-laptop-deb-legi-01,NicN11
3528,BTC,01-hs,35,1,BTC,1,01-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,dc8798c19df61ff32f556204a4ea931a,Tested,DJ05GaZ / PowerEdge-R720-4,1651699869857,time-series-BTC-01-hs-0000003528,parameters-0000003528,1,2022-05-04T21:31:09.857Z,3,1651690800000,1651694399999,39859.22,3,40205.984,39556.977,39952.562,304.24,0.76,2164,36.07,0.6,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
3593,BTC,01-hs,35,1,BTC,1,01-hs,13,10,1,3,80,13,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,72a3d9fab012706d41756eb6a8c61fbd,Tested,DJ05GaZ / PowerEdge-R720-3,1651714667558,time-series-BTC-01-hs-0000003593,parameters-0000003593,1,2022-05-05T01:37:47.559Z,3,1651705200000,1651708799999,39690,3,39857.008,39461.996,39483.55,304.193,0.76,5823,97.04,1.62,DJ05GaZ / PowerEdge-R720-3,DJ05GaZ
3596,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,8cd8eea46accf47e5f60ce4daa08c54c,Tested,DJ05GaZ / PowerEdge-R720-4,1651716091755,time-series-BTC-01-hs-0000003596,parameters-0000003596,1,2022-05-05T02:01:31.756Z,3,1651712400000,1651715999999,39629.7,3,39628.91,39088.797,39304.47,302.232,0.76,5367,89.45,1.49,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
3643,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,ON,753c4476ec1f5c641c3c312f9d45cc2d,Tested,theblockchainarborist / M93P-2,1651729936895,time-series-BTC-01-hs-0000003643,parameters-0000003643,1,2022-05-05T05:52:16.896Z,3,1651719600000,1651723199999,39729.41,3,40027.336,39534.242,39726.406,304.213,0.76,3955,65.91,1.1,theblockchainarborist / M93P-2,theblockchainarborist
3673,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,48d200faeda6823c4eefbfaa80ab8d15,Tested,caoHenriques / caoH_3,1651737759146,time-series-BTC-01-hs-0000003673,parameters-0000003673,1,2022-05-05T08:02:39.149Z,3,1651730400000,1651733999999,39549.28,3,39817.566,39303.957,39533.13,301.431,0.76,4822,80.37,1.34,caoHenriques / caoH_3,caoHenriques
167,BTC,01-hs,35,1,BTC,1,01-hs,7,20,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,00a396c81fbb5607d8df2ba061bc109a,Tested,NicN11 / test-laptop-deb-legi-01,1651269088102,time-series-BTC-01-hs-0000000167,parameters-0000000167,1,2022-04-29T21:50:51.695Z,3,1651262400000,1651265999999,38564.44,3,39902.277,39981.367,39497.668,307.105,0.77,2895,48.24,0.8,NicN11 / test-laptop-deb-legi-01,NicN11
3178,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,cae815a1a24557f340eef592d9f5d3ea,Tested,p-pl / note1,1651647134211,time-series-BTC-01-hs-0000003178,parameters-0000003178,1,2022-05-04T06:52:14.211Z,3,1651640400000,1651643999999,38091.4,3,38571.19,38264.02,38504.758,296.064,0.77,1328,22.13,0.37,p-pl / note1,p-pl
3329,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,ON,ON,ON,18e7984c1d6fabda58008decb82cef0f,Tested,p-pl / note3,1651668957913,time-series-BTC-01-hs-0000003329,parameters-0000003329,1,2022-05-04T12:55:57.914Z,3,1651658400000,1651661999999,38995.84,3,39261.37,38910.395,39084.81,303.513,0.77,1673,27.89,0.46,p-pl / note3,p-pl
3426,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,8ac9295db53c6d7841fcad20f22c086c,Tested,theblockchainarborist / thinkcentre,1651683498776,time-series-BTC-01-hs-0000003426,parameters-0000003426,1,2022-05-04T16:58:18.776Z,3,1651672800000,1651676399999,38786.21,3,39051.004,38552.406,38724.906,299.061,0.77,1952,32.53,0.54,theblockchainarborist / thinkcentre,theblockchainarborist
3432,BTC,01-hs,35,1,BTC,1,01-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,a0f732034eeb77862ec84bf4c4a7b022,Tested,p-pl / note1,1651684861798,time-series-BTC-01-hs-0000003432,parameters-0000003432,1,2022-05-04T17:21:01.798Z,3,1651680000000,1651683599999,39189.99,3,39476.67,39060.832,39267.562,305.463,0.77,1530,25.49,0.42,p-pl / note1,p-pl
3504,BTC,01-hs,35,1,BTC,1,01-hs,6,10,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,6f12d3fe595eef35c716f8a4206f3eb3,Tested,p-pl / note3,1651695673478,time-series-BTC-01-hs-0000003504,parameters-0000003504,1,2022-05-04T20:21:13.478Z,3,1651687200000,1651690799999,39617.08,3,40270.45,39317.844,39817.06,310.127,0.77,1029,17.15,0.29,p-pl / note3,p-pl
3549,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,83ccf5887997f1bb27ecc6b72c4d7eda,Tested,DJ05GaZ / PowerEdge-R720-9,1651702562852,time-series-BTC-01-hs-0000003549,parameters-0000003549,1,2022-05-04T22:16:02.853Z,3,1651698000000,1651701599999,39741.08,3,40089.45,39516.375,39798.902,307.45,0.77,2827,47.12,0.79,DJ05GaZ / PowerEdge-R720-9,DJ05GaZ
3661,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,71c65d3f5e9a29cc6f9d4448cf47c1ee,Tested,DJ05GaZ / PowerEdge-R720-9,1651734231954,time-series-BTC-01-hs-0000003661,parameters-0000003661,1,2022-05-05T07:03:51.954Z,3,1651730400000,1651733999999,39549.28,3,39872.793,38785.598,39171,307.515,0.77,5438,90.64,1.51,DJ05GaZ / PowerEdge-R720-9,DJ05GaZ
3690,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,e6ef7ccac7d87a46f5c08e9f677477d7,Tested,NicN11 / test-laptop-deb-legi-01,1651742252085,time-series-BTC-01-hs-0000003690,parameters-0000003690,1,2022-05-05T09:17:32.085Z,3,1651737600000,1651741199999,39482.98,3,39594.902,39161.477,39309.547,306.161,0.77,3640,60.67,1.01,NicN11 / test-laptop-deb-legi-01,NicN11
3694,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,138b74394bd1b6631d29360c09747034,Tested,DJ05GaZ / PowerEdge-R720-4,1651743182052,time-series-BTC-01-hs-0000003694,parameters-0000003694,1,2022-05-05T09:33:02.052Z,3,1651737600000,1651741199999,39482.98,3,39734.945,39431.84,39512.67,307.235,0.77,5416,90.26,1.5,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
