id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,parametersHash,status,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,assignedTimestamp,when,testedByProfile
707,BTC,01-hs,31,1,BTC,1,01-hs,6,15,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,095f5dc2e023f1505e91a4250582279b,Tested,time-series-BTC-01-hs-0000000707,parameters-0000000707,1,2022-04-19T14:43:33.104Z,3,1.65037E+12,1.65038E+12,41451.52,3,41.580.855,41.271.395,41441.14,306.565,0.74,175,Feb 91,0.05,1650379592235,00:16:03 HH:MM:SS ago,p-pl
501,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,12c2faf2973d3757083afb81b2c68d89,Tested,time-series-BTC-01-hs-0000000501,parameters-0000000501,1,2022-04-19T05:45:25.794Z,3,1.65034E+12,1.65034E+12,40864.27,3,40.802.754,40.682.383,40875.64,306.301,0.75,993,16.55,0.28,1650348127064,04:10:32 HH:MM:SS ago,Smidy13
691,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,bf78480bfb3cc6309a7b2dcc642f2ba5,Tested,time-series-BTC-01-hs-0000000691,parameters-0000000691,1,2022-04-19T14:35:08.480Z,3,1.65037E+12,1.65038E+12,41451.52,3,41.365.426,41.022.105,41.216.543,311.116,0.75,410,Jun 83,0.11,1650379329459,00:07:11 HH:MM:SS ago,caoHenriques
652,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,f3afa1bd8d82a5c086b9089ff7e0317b,Tested,time-series-BTC-01-hs-0000000652,parameters-0000000652,1,2022-04-19T13:55:46.406Z,3,1.65037E+12,1.65037E+12,40975.11,3,41.054.176,40826.6,40.972.848,313.491,0.76,172,Feb 87,0.05,1650376724680,00:06:08 HH:MM:SS ago,p-pl
702,BTC,01-hs,31,1,BTC,1,01-hs,6,15,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,e78c257afa4a0ef8d73e2b3cba8f3771,Tested,time-series-BTC-01-hs-0000000702,parameters-0000000702,1,2022-04-19T14:42:20.244Z,3,1.65037E+12,1.65038E+12,41451.52,3,41426.94,41.073.887,41318.46,314.26,0.76,405,Jun 75,0.11,1650379755072,00:00:01 HH:MM:SS ago,caoHenriques
308,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,745c070b69990704cda282489a670bc1,Tested,time-series-BTC-01-hs-0000000308,parameters-0000000308,1,2022-04-18T23:14:14.493Z,3,1.65032E+12,1.65032E+12,40923.74,3,40.840.043,40542.6,40.707.117,313.038,0.77,231,MŠr 86,0.06,1650323890798,00:00:00 HH:MM:SS ago,Luis-Fernando-Molina
321,BTC,01-hs,31,1,BTC,1,01-hs,9,5,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,28b3c5b93d60a2ca0580b4f890c7d4f8,Tested,time-series-BTC-01-hs-0000000321,parameters-0000000321,1,2022-04-18T23:18:21.552Z,3,1.65032E+12,1.65032E+12,40923.74,3,40761.95,40.339.562,40773.85,317.867,0.78,256,Apr 26,0.07,1650324162202,09:27:46 HH:MM:SS ago,Luis-Fernando-Molina
661,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,44ddf8e75612a7d0f55b252adea8e58c,Tested,time-series-BTC-01-hs-0000000661,parameters-0000000661,1,2022-04-19T14:06:23.496Z,3,1.65037E+12,1.65038E+12,41451.52,3,41421.33,41.047.758,41.354.402,323.012,0.78,167,Feb 79,0.05,1650377357330,02:56:28 HH:MM:SS ago,p-pl
666,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,41a6b6b6989f3f57ed4a43559ebca539,Tested,time-series-BTC-01-hs-0000000666,parameters-0000000666,1,2022-04-19T14:11:19.258Z,3,1.65037E+12,1.65038E+12,41451.52,3,41412.62,40.990.285,41.219.258,321.811,0.78,500,Aug 33,0.14,1650377985998,02:46:00 HH:MM:SS ago,caoHenriques
684,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,d1b5bfb69ee9ac8f16c19f1cbd712e41,Tested,time-series-BTC-01-hs-0000000684,parameters-0000000684,1,2022-04-19T14:31:56.781Z,3,1.65037E+12,1.65038E+12,41451.52,3,41.264.703,41.120.555,41.316.438,322.705,0.78,335,Mai 58,0.09,1650379056764,00:11:43 HH:MM:SS ago,NAmorim
693,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,bfa0ab49869a7e341f91976e0d8f062d,Tested,time-series-BTC-01-hs-0000000693,parameters-0000000693,1,2022-04-19T14:36:52.817Z,3,1.65037E+12,1.65038E+12,41451.52,3,41518.37,41.358.125,41.429.492,324.637,0.78,178,Feb 96,0.05,1650379195727,00:06:26 HH:MM:SS ago,p-pl
705,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,20c7f05c840484824ca555ffef3208f0,Tested,time-series-BTC-01-hs-0000000705,parameters-0000000705,1,2022-04-19T14:43:26.130Z,3,1.65037E+12,1.65038E+12,41451.52,3,41747.08,41307.91,41598.05,325.131,0.78,176,Feb 93,0.05,1650379585777,00:15:44 HH:MM:SS ago,p-pl
736,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,9a48c027d104ab4ef586c974d49bd39f,Tested,time-series-BTC-01-hs-0000000736,parameters-0000000736,1,2022-04-19T15:43:01.548Z,3,1.65038E+12,1.65038E+12,41565.91,3,41.661.703,41.134.598,41738.15,323.135,0.78,1840,30.66,0.51,1650384827411,02:17:39 HH:MM:SS ago,NAmorim
738,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,85e60fdd782ca8d7cb644fa10546aaaa,Tested,time-series-BTC-01-hs-0000000738,parameters-0000000738,1,2022-04-19T15:46:57.515Z,3,1.65038E+12,1.65038E+12,41565.91,3,41.523.246,41264.2,41594.37,325.541,0.78,865,14.42,0.24,1650384089348,02:29:57 HH:MM:SS ago,p-pl
748,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,e393dce4a924c564bc4ced08c04153e0,Tested,time-series-BTC-01-hs-0000000748,parameters-0000000748,1,2022-04-19T16:02:20.078Z,3,1.65038E+12,1.65038E+12,41445.87,3,41.707.414,41.233.266,41747.45,326.386,0.78,928,15.47,0.26,1650385074190,01:16:14 HH:MM:SS ago,p-pl
759,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,8d4ac1714d7edd1226850d2ae5a00a9c,Tested,time-series-BTC-01-hs-0000000759,parameters-0000000759,1,2022-04-19T16:30:02.960Z,3,1.65038E+12,1.65038E+12,41445.87,3,41652.46,41.162.613,41764.72,325.6,0.78,2022,33.69,0.56,1650387831891,00:00:00 HH:MM:SS ago,caoHenriques
819,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,99da0d64a97e5ca97d1d3d957f3f0e5c,Tested,time-series-BTC-01-hs-0000000819,parameters-0000000819,1,2022-04-19T19:46:37.249Z,3,1.65039E+12,1.65039E+12,41400.55,3,41.784.727,41.350.516,41668.19,324.05,0.78,3957,65.94,01. Jan,1650401562010,23:23:47 HH:MM:SS ago,caoHenriques
369,BTC,01-hs,31,1,BTC,1,01-hs,9,5,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,240777d3009a558ea4c3f50d79ccb8d9,Tested,time-series-BTC-01-hs-0000000369,parameters-0000000369,1,2022-04-18T23:48:42.302Z,3,1.65032E+12,1.65032E+12,40923.74,3,41.062.832,40378.92,40.844.145,323.801,0.79,392,Jun 53,0.11,1650326119671,10:39:53 HH:MM:SS ago,p-pl
470,BTC,01-hs,31,1,BTC,1,01-hs,10,10,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,3c47456e45195bd9e4038dd07b09cbe5,Tested,time-series-BTC-01-hs-0000000470,parameters-0000000470,1,2022-04-19T05:16:44.710Z,3,1.65034E+12,1.65034E+12,40864.27,3,41.048.684,40.630.617,40.853.605,325.958,0.79,181,03. Feb,0.05,1650345591112,03:36:24 HH:MM:SS ago,p-pl
587,BTC,01-hs,31,1,BTC,1,01-hs,6,10,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,5769ffac6b8da5cd814d494b67192e42,Tested,time-series-BTC-01-hs-0000000587,parameters-0000000587,1,2022-04-19T09:13:02.892Z,3,1.65036E+12,1.65036E+12,40725.91,3,40.875.082,40456.3,41031.08,323.839,0.79,631,Okt 52,0.18,1650360219276,00:52:22 HH:MM:SS ago,p-pl
649,BTC,01-hs,31,1,BTC,1,01-hs,11,15,1,3,80,11,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,eef91833015cde45e4c646384c78db78,Tested,time-series-BTC-01-hs-0000000649,parameters-0000000649,1,2022-04-19T13:45:59.690Z,3,1.65037E+12,1.65037E+12,40975.11,3,41.213.105,40816.91,41.215.754,326.635,0.79,179,Feb 98,0.05,1650376145507,03:39:34 HH:MM:SS ago,p-pl
681,BTC,01-hs,31,1,BTC,1,01-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,347d573184dbb6327c748e7a484bb16b,Tested,time-series-BTC-01-hs-0000000681,parameters-0000000681,1,2022-04-19T14:30:23.871Z,3,1.65037E+12,1.65038E+12,41451.52,3,41.790.715,41.285.332,41.578.234,331.321,0.79,176,Feb 93,0.05,1650378804429,00:05:54 HH:MM:SS ago,p-pl
737,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,fcfad19a03306a84ffb422c7ee5fd074,Tested,time-series-BTC-01-hs-0000000737,parameters-0000000737,1,2022-04-19T15:46:42.359Z,3,1.65038E+12,1.65038E+12,41565.91,3,41823.07,41.171.105,41.856.547,328.895,0.79,866,14.44,0.24,1650384074454,02:30:12 HH:MM:SS ago,p-pl
420,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,8a088ef64c32d7e4d155bc1cf3f1dd15,Tested,time-series-BTC-01-hs-0000000420,parameters-0000000420,1,2022-04-19T01:33:24.183Z,3,1.65033E+12,1.65033E+12,40880.79,3,41147.8,40.411.605,41053.85,329.356,0.8,35797,596.62,Sep 94,1650367809563,00:00:00 HH:MM:SS ago,caoHenriques
497,BTC,01-hs,31,1,BTC,1,01-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,b44c669e490117e4283805c8f5f24a8f,Tested,time-series-BTC-01-hs-0000000497,parameters-0000000497,1,2022-04-19T05:42:49.107Z,3,1.65034E+12,1.65034E+12,40864.27,3,41004.93,40762.69,41.044.156,329.11,0.8,209,MŠr 48,0.06,1650347183060,04:26:16 HH:MM:SS ago,p-pl
553,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,fa8160aa966148832dead14ce67881b0,Tested,time-series-BTC-01-hs-0000000553,parameters-0000000553,1,2022-04-19T07:25:36.130Z,3,1.65035E+12,1.65035E+12,40711.6,3,40722.87,40.427.227,40.967.582,327.341,0.8,632,Okt 53,0.18,1650353773520,00:45:02 HH:MM:SS ago,p-pl
656,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,d400e2d72b5280c166a60e4c735cb218,Tested,time-series-BTC-01-hs-0000000656,parameters-0000000656,1,2022-04-19T14:02:03.055Z,3,1.65037E+12,1.65038E+12,41451.52,3,41359.58,41101.93,41214.58,329.585,0.8,165,Feb 75,0.05,1650377093377,00:03:50 HH:MM:SS ago,p-pl
697,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,5eb86b0239d0f362ee620eebe45664aa,Tested,time-series-BTC-01-hs-0000000697,parameters-0000000697,1,2022-04-19T14:39:29.671Z,3,1.65037E+12,1.65038E+12,41451.52,3,41392.94,41.028.867,41.249.668,332.41,0.8,408,06. Aug,0.11,1650379582383,00:02:37 HH:MM:SS ago,Luis-Fernando-Molina
713,BTC,01-hs,31,1,BTC,1,01-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,f4bf0b9025ced24d7474a3f86d08c32a,Tested,time-series-BTC-01-hs-0000000713,parameters-0000000713,1,2022-04-19T14:49:10.540Z,3,1.65037E+12,1.65038E+12,41451.52,3,41.574.824,40.905.367,41.610.207,331.119,0.8,1987,33.11,0.55,1650381744766,00:48:46 HH:MM:SS ago,caoHenriques
749,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,64f62e42db6b9e0aa85759171d285f22,Tested,time-series-BTC-01-hs-0000000749,parameters-0000000749,1,2022-04-19T16:07:33.433Z,3,1.65038E+12,1.65038E+12,41445.87,3,41.747.453,41.259.977,41793.75,332.75,0.8,510,08. Mai,0.14,1650384969219,01:17:59 HH:MM:SS ago,theblockchainarborist
25,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0227bec9e852b6bef21dfc51db772800,Tested,time-series-BTC-01-hs-0000000025,parameters-0000000025,1,2022-04-18T21:29:20.392Z,3,1.65031E+12,1.65032E+12,40664.26,3,40.921.875,40500.93,40.911.082,331.508,0.81,381,Jun 35,0.11,1650317744173,21:27:15 HH:MM:SS ago,Luis-Fernando-Molina
482,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,7b072059d3268671ab914457a67ce287,Tested,time-series-BTC-01-hs-0000000482,parameters-0000000482,1,2022-04-19T05:35:03.013Z,3,1.65034E+12,1.65034E+12,40864.27,3,41000.62,40516.27,40.857.945,331.839,0.81,170,Feb 83,0.05,1650346677737,00:03:47 HH:MM:SS ago,p-pl
486,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,7699a7d9d6723db523044e35d95d32a7,Tested,time-series-BTC-01-hs-0000000486,parameters-0000000486,1,2022-04-19T05:38:08.313Z,3,1.65034E+12,1.65034E+12,40864.27,3,40812.34,40665.39,40.692.703,331.911,0.81,211,MŠr 52,0.06,1650346904940,12:07:09 HH:MM:SS ago,p-pl
488,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,031140103b553294adac09d942b0110c,Tested,time-series-BTC-01-hs-0000000488,parameters-0000000488,1,2022-04-19T05:39:20.243Z,3,1.65034E+12,1.65034E+12,40864.27,3,40972.23,40798.56,40774.64,332.356,0.81,211,MŠr 52,0.06,1650346978873,12:05:55 HH:MM:SS ago,p-pl
511,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,574e7fa1ed10b7d89308d973082c0c8d,Tested,time-series-BTC-01-hs-0000000511,parameters-0000000511,1,2022-04-19T05:52:49.923Z,3,1.65034E+12,1.65034E+12,40864.27,3,40.810.164,40418.48,40889.27,330.631,0.81,169,Feb 82,0.05,1650347744905,00:07:03 HH:MM:SS ago,p-pl
647,BTC,01-hs,31,1,BTC,1,01-hs,6,10,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,fcdbcff0d3eeb1788fd05ff32015a4e4,Tested,time-series-BTC-01-hs-0000000647,parameters-0000000647,1,2022-04-19T13:35:23.265Z,3,1.65037E+12,1.65037E+12,40975.11,3,41182.73,40.637.582,41.319.156,333.858,0.81,1247,20.79,0.35,1650376574760,03:32:25 HH:MM:SS ago,p-pl
662,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,4c1f26cadf6cfe6cf5ad2a22400daa68,Tested,time-series-BTC-01-hs-0000000662,parameters-0000000662,1,2022-04-19T14:08:10.634Z,3,1.65037E+12,1.65038E+12,41451.52,3,41.578.555,41.324.348,41.517.203,337.372,0.81,169,Feb 82,0.05,1650377465748,02:54:40 HH:MM:SS ago,p-pl
670,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,994f454113bb8d463b538ca038175c61,Tested,time-series-BTC-01-hs-0000000670,parameters-0000000670,1,2022-04-19T14:19:07.652Z,3,1.65037E+12,1.65038E+12,41451.52,3,41608.73,41168.4,41511.38,336.095,0.81,386,Jun 44,0.11,1650378338542,02:47:16 HH:MM:SS ago,Luis-Fernando-Molina
725,BTC,01-hs,31,1,BTC,1,01-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,93c2a4bf61032073edc3cad38fa63b24,Tested,time-series-BTC-01-hs-0000000725,parameters-0000000725,1,2022-04-19T15:17:10.164Z,3,1.65038E+12,1.65038E+12,41565.91,3,41.565.707,41.162.113,41.767.152,336.09,0.81,861,14.35,0.24,1650382297453,02:25:05 HH:MM:SS ago,p-pl
752,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,41450d5fd1b69aec4f18235d1e0aaa56,Tested,time-series-BTC-01-hs-0000000752,parameters-0000000752,1,2022-04-19T16:16:13.579Z,3,1.65038E+12,1.65038E+12,41445.87,3,41.605.094,40962.88,41.671.562,338.234,0.81,852,14. Feb,0.24,1650385830845,01:03:37 HH:MM:SS ago,p-pl
154,BTC,06-hs,31,1,BTC,1,06-hs,6,5,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,25b1fe416dcd7c90271ee3c97c51b7a6,Tested,time-series-BTC-06-hs-0000000154,parameters-0000000154,1,2022-04-18T21:57:58.731Z,3,1.65028E+12,1.6503E+12,40211.03,3,33.649.534,3.317.834,33.378.113,27.492,0.82,416,Jun 94,0.12,1650319495844,04:05:54 HH:MM:SS ago,p-pl
335,BTC,01-hs,31,1,BTC,1,01-hs,9,5,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,18ba25d994f3327f956b6c5ef503da5c,Tested,time-series-BTC-01-hs-0000000335,parameters-0000000335,1,2022-04-18T23:22:34.722Z,3,1.65032E+12,1.65032E+12,40923.74,3,40918.42,40.654.777,41.059.863,336.945,0.82,82,Jan 37,0.02,1650324246839,00:03:47 HH:MM:SS ago,p-pl
337,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,dd3e4994198f74363528785c3254254e,Tested,time-series-BTC-01-hs-0000000337,parameters-0000000337,1,2022-04-18T23:23:07.357Z,3,1.65032E+12,1.65032E+12,40923.74,3,40732.27,40.414.777,40693.64,334.388,0.82,181,03. Jan,0.05,1650324374806,00:01:39 HH:MM:SS ago,caoHenriques
474,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,293acab29b10e5f52ffbcf9edc29092c,Tested,time-series-BTC-01-hs-0000000474,parameters-0000000474,1,2022-04-19T05:26:36.825Z,3,1.65034E+12,1.65034E+12,40864.27,3,40.976.914,40.824.312,40.976.094,337.544,0.82,170,Feb 83,0.05,1650346172362,03:26:43 HH:MM:SS ago,p-pl
559,BTC,01-hs,31,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,761dd7a8ab2b63ca5e2caa78e8d0f354,Tested,time-series-BTC-01-hs-0000000559,parameters-0000000559,1,2022-04-19T07:47:16.016Z,3,1.65035E+12,1.65035E+12,40711.6,3,40.852.367,40.454.863,41.066.543,336.798,0.82,617,Okt 29,0.17,1650355058756,00:14:49 HH:MM:SS ago,p-pl
564,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,13df3cbe31d4e342b6bce5b08e9e570f,Tested,time-series-BTC-01-hs-0000000564,parameters-0000000564,1,2022-04-19T08:06:30.261Z,3,1.65035E+12,1.65036E+12,40683.14,3,40680.19,40.373.695,40.975.258,335.412,0.82,749,Dez 49,0.21,1650356344600,00:14:26 HH:MM:SS ago,p-pl
